Dimension 1,Dimension 2,prediction
-31.442574,54.33692,269
144.81693,-82.1871,241
170.42282,-38.92576,248
-137.07838,-11.31176,59
-143.81691,43.842808,153
-42.78945,-60.350327,453
122.699104,-4.5410833,-1
103.21802,113.08162,229
39.80146,-36.039913,-1
-154.16786,51.579487,-1
-10.809693,-92.844154,355
113.57822,-11.0913725,401
43.36309,108.45857,-1
11.248457,-88.81755,340
50.07775,130.89796,53
4.405092,-86.22308,340
96.79119,-29.658926,-1
17.939348,87.60543,330
29.474987,-95.49169,-1
89.6582,-85.65033,287
76.132935,126.20206,222
5.125936,117.61751,234
50.755955,-133.50946,197
0.5635228,-91.17809,-1
-157.43878,-34.177906,45
47.95785,3.5581713,472
115.80963,-4.8152237,401
-88.01877,9.932876,137
84.03165,-64.78921,-1
34.23645,-26.652235,468
83.71408,-65.56033,-1
111.06811,126.119484,211
-118.3798,26.937016,-1
0.72598886,-123.04461,-1
18.591951,116.3031,-1
-72.61403,164.08401,58
70.20734,26.49195,-1
-185.14273,48.841743,62
-0.9179425,66.57607,324
71.11415,89.713196,360
43.246796,68.45703,308
-71.10146,-4.648874,284
147.09686,-20.959187,248
-53.522106,-64.55121,460
49.61604,65.774895,386
-106.84891,-128.69255,12
56.312412,27.027449,458
-48.087265,-34.45706,449
-171.08705,25.776304,-1
-27.291073,14.0028305,270
-173.80562,-37.27533,-1
-62.48985,-17.476904,284
52.315105,-27.545279,279
-25.507233,-158.55315,-1
46.916126,-57.940853,364
46.37564,-55.95404,364
-177.58,58.691113,63
-177.68533,58.586132,63
-43.94793,90.27129,130
-156.8192,-70.64799,10
17.091135,-149.23956,57
15.017768,-42.35292,390
-27.370567,53.613422,-1
111.24909,15.107978,400
-110.17052,-89.01031,201
3.0734344,79.00298,333
125.91427,-42.945892,374
-80.78881,-53.062843,448
15.061786,0.7515692,440
-82.64475,-78.90481,376
-41.82738,-79.69948,-1
-13.887421,87.84778,325
13.10914,-117.489334,341
2.501799,75.0589,333
-115.172356,38.374557,164
-63.789913,84.2962,-1
63.18116,39.397774,358
19.705484,-182.95978,3
44.693287,-140.26047,196
13.795021,111.52125,-1
-10.562344,70.12856,324
74.73039,67.437164,368
-70.51652,37.759224,254
-75.5761,32.018257,254
-104.31242,-84.93648,200
42.07463,-89.97858,-1
-20.426584,-134.30424,-1
-63.71555,-16.723808,284
-8.437336,189.95052,8
31.608873,-132.87335,189
3.9013782,65.500656,318
-33.273808,-7.4775867,356
86.96938,65.135254,-1
65.42051,-20.1991,280
-172.80658,-4.015598,-1
-164.84204,19.819868,162
-60.498074,-93.2503,-1
-30.005632,78.46427,243
-82.70973,52.088158,239
83.821014,61.121193,369
147.51312,-53.016205,112
-40.79029,-57.988087,453
-72.64072,68.374794,-1
91.9465,115.25954,230
-35.66742,24.8541,-1
85.9834,32.6245,393
-42.58315,125.7791,110
64.217155,64.11603,-1
-30.610226,45.63479,277
37.78256,-132.19635,189
133.0077,43.320198,50
-63.33765,-71.66051,463
-9.234757,-44.16269,363
-74.80052,33.30099,254
97.98625,11.003668,419
-90.66272,-107.930916,409
-39.162632,50.28462,276
-62.41411,26.332277,260
-87.42218,93.095085,79
-96.608086,10.6569395,132
-83.99043,62.64768,240
24.748186,88.4537,-1
-64.815994,-74.85692,463
28.212479,55.12888,351
129.28795,-26.990086,-1
34.700745,-21.183271,468
32.322807,-26.809237,468
26.530298,30.033928,-1
-152.95421,-4.048043,37
-5.28715,-49.025303,363
10.695683,-86.99747,340
-68.19941,-121.310814,403
-71.80018,-129.10547,403
-20.060207,-54.781742,-1
-64.918846,-123.019844,403
46.92661,-99.088615,416
-96.02693,-60.60165,218
5.3180127,-43.8296,388
78.24707,47.560078,375
-43.928177,-21.041441,-1
-43.937195,-21.040632,-1
5.2833242,-150.77953,122
5.3848524,-149.16592,122
-103.47565,-66.84628,-1
27.82711,-51.69279,-1
-56.00806,-16.9206,284
-10.662502,-16.363464,424
64.841415,55.56153,-1
-26.244774,-6.404925,356
15.121747,21.461508,-1
109.643715,-24.79029,402
11.397702,-15.441647,427
88.412224,-67.65897,299
84.6738,-71.58317,300
-139.19572,-36.749294,26
106.663185,81.42591,195
-53.69199,94.564476,73
153.97522,78.58251,70
-2.7491395,144.48764,-1
-96.45139,17.981403,-1
154.52863,-17.252241,248
-16.941345,-6.3471336,-1
-42.54981,-149.12509,76
-11.317858,-93.840065,355
126.399124,75.57477,64
-86.62914,115.04042,114
-86.49514,112.26456,114
-90.22418,-127.61416,267
-89.883385,-118.54319,-1
-12.248636,89.584015,325
-13.245514,89.45384,325
44.915623,-41.714935,461
1.7643733,22.834902,441
-126.39837,-75.03254,-1
-6.047871,-55.536087,348
45.82728,-73.00553,349
33.18111,-30.22356,468
-4.082403,-175.27765,96
-133.28828,-45.70068,51
-168.1333,73.17267,125
9.960655,-5.3453226,-1
-68.96522,-118.614784,403
-81.03967,-116.88082,409
-49.289738,1.879586,262
-49.347073,2.8645735,262
101.63917,-124.473,22
103.613716,-124.6431,22
2.4201858,76.60052,333
130.42422,-83.60668,241
4.851066,-54.873055,312
156.59715,-8.954842,248
-140.96759,86.904785,167
20.193731,-147.50757,57
91.940605,11.137712,419
134.07547,78.24767,61
50.864307,65.88049,386
-47.3382,-61.282227,453
-126.5644,105.96715,18
-36.364403,1.4083917,-1
65.26198,-10.911846,336
115.264565,-3.3840628,401
-134.20937,-23.498121,31
43.96541,162.4222,4
105.78228,-134.64404,22
100.6383,-127.80676,22
60.3468,10.929003,465
120.441986,-54.818172,295
144.31207,-62.46985,112
-130.84312,-72.451965,224
8.854283,27.26811,443
4.209358,-2.2333534,-1
137.2046,4.693605,249
-79.88922,142.98782,-1
32.03095,-112.4314,411
81.032135,130.68251,221
164.38702,29.917387,46
115.968376,-60.329807,295
112.872284,-59.61488,295
-49.315533,-96.01122,306
-3.268152,-96.35475,355
-96.70745,110.547005,80
-64.0726,11.661399,273
56.477024,-133.84558,197
-2.9065454,65.08747,324
108.88826,71.1567,204
43.92597,-84.84404,415
-14.532228,129.75378,56
-15.626011,129.69666,56
-3.7725525,-161.39049,124
77.40354,-66.30183,300
-71.61226,133.35435,115
26.752542,37.637695,-1
158.64926,87.99948,69
168.65013,-29.955334,248
-79.39658,76.346535,232
-68.75097,-9.5262375,284
66.285576,-114.831795,-1
119.67876,-35.93047,387
-145.8463,32.674854,-1
-60.303238,-25.526018,284
-125.02914,32.864986,166
-124.66786,32.725037,166
91.005486,-41.08143,246
-155.78192,87.63287,126
-155.77129,87.87685,126
-156.21881,87.588394,126
-145.27992,106.683395,11
-119.251884,-62.138477,219
-67.9557,123.2884,120
61.569176,95.39182,359
-16.284063,137.57957,52
73.4131,125.650635,-1
86.29719,87.65064,101
78.259796,100.75913,357
92.30611,-49.59115,245
-84.59261,52.688145,239
-95.44969,148.79977,105
103.17866,101.56086,210
54.690754,41.855427,358
54.61875,41.862698,358
71.56606,-51.835155,292
-56.367496,-47.7824,449
66.24322,-93.59888,294
-158.78973,15.175594,162
109.67008,-78.00604,289
5.700767,36.854572,337
22.846693,144.99303,-1
89.1526,-28.420328,296
-28.428596,51.09717,-1
-81.224594,105.22342,118
-150.77933,50.67653,172
54.68811,77.04629,384
-24.120594,-28.287317,438
70.44297,-65.41147,300
139.50162,84.02736,61
167.951,-37.530052,248
69.15307,98.44972,-1
81.81348,10.385945,-1
-147.78418,78.56484,-1
-122.913185,-3.2957928,93
73.489944,-75.10871,300
135.27635,-82.723305,241
-15.247426,23.510036,-1
-30.707705,-101.34527,-1
24.506012,42.028732,350
-161.59204,-43.909557,49
-81.393974,16.920841,-1
56.197845,-85.092735,415
87.63248,-107.53633,142
15.712691,-87.13409,-1
77.45359,-67.543755,300
161.06955,33.47817,-1
-26.381664,-31.28494,-1
-115.67304,-28.613228,92
-149.74214,18.669361,-1
-128.04224,19.24678,174
60.64394,-76.0073,-1
-6.284154,-61.75821,348
145.10661,-2.1815703,250
29.5941,89.570114,311
29.915,91.42805,-1
-143.69868,57.089783,180
-37.55562,-80.86329,406
109.081436,60.67232,198
109.0687,62.05784,198
77.81008,32.845577,-1
-75.70941,6.043294,-1
79.53143,15.237996,435
131.06245,67.40087,68
2.9521961,21.56083,441
-20.70729,-159.6247,135
36.08995,21.69076,-1
135.52531,1.488674,249
-31.731531,-64.49998,450
76.067986,8.413479,431
75.523155,8.797758,431
109.61644,-13.821683,-1
-148.8634,74.39358,-1
-91.52193,-130.00949,267
-91.42151,-130.04855,267
88.19651,-104.23301,142
-38.207508,-37.745647,-1
23.683474,-94.01357,-1
-114.776436,-32.057514,92
-147.23607,5.1358175,161
120.56777,7.477344,-1
1.9248811,56.794304,320
-45.311565,30.247276,251
-43.877167,-108.56602,313
37.243366,-159.73492,157
-74.71792,-26.745646,-1
110.79031,-55.60181,295
24.107826,-73.18256,-1
46.937748,10.570076,-1
79.57057,16.983637,435
-25.616339,-24.861496,438
-103.691055,10.800066,133
101.1179,21.587597,-1
-71.01853,-73.329124,463
-92.61373,23.237492,129
-72.15392,-125.94217,403
-7.5664315,14.581832,446
7.2258897,-110.54377,341
-135.60672,26.457108,175
-135.67937,26.513836,175
65.06163,79.33999,-1
-33.086437,-50.468548,-1
1.1919268,-62.14052,228
-3.355129,-175.62242,96
29.858873,-46.482292,-1
113.4243,37.166378,397
86.309135,83.79361,101
-46.994873,-29.566547,-1
110.16011,-128.57053,22
-132.90637,7.146959,160
-82.957825,131.86107,113
29.477282,33.274536,-1
-39.720463,-94.45976,-1
-83.55962,157.64117,71
52.385597,-60.79906,292
133.31996,-34.780563,378
-36.85771,-43.050735,432
56.55939,80.19405,384
46.256573,19.09271,-1
180.08098,10.037993,42
-125.44361,74.31249,-1
-130.32321,108.65565,18
-78.449745,48.87698,239
-22.093653,-21.240383,-1
-32.49739,-82.67323,-1
-79.11246,3.181453,-1
-47.436928,-60.308075,453
-128.86472,24.834274,174
19.758774,69.076385,-1
19.720123,69.06709,-1
-63.634647,-27.623838,284
93.07679,-108.90617,142
110.758385,71.417595,204
88.25825,130.93492,217
43.906635,-71.598045,349
-27.910452,84.668686,244
61.03818,132.9222,53
51.052437,-14.750211,474
-154.95659,14.4486065,162
-84.099144,-100.14048,409
-74.13498,-85.19245,457
-84.81002,-20.434362,215
-81.28736,22.077995,-1
2.642441,-149.72177,122
2.801005,-149.86223,122
99.22555,39.931614,209
36.313786,-4.836084,466
36.256145,-4.8243294,466
-113.38157,-57.401234,-1
18.675098,176.69128,1
66.320435,94.5811,359
111.63233,85.19702,-1
-120.81072,64.53277,127
133.28882,64.99742,68
-76.05988,-102.31274,-1
56.433674,-12.272307,473
-62.52006,-71.38646,463
26.29633,-12.010569,-1
-16.560951,-153.32379,135
28.553125,52.90105,351
-8.882401,-125.56787,-1
55.666313,-115.0807,179
44.49192,-78.88038,-1
-117.80062,-12.813834,94
-60.17004,52.320335,253
-51.43332,47.263546,253
-1.7566177,-155.3252,-1
97.715805,-64.30729,299
143.11906,-88.133514,241
-53.711987,-144.98181,77
27.81353,-68.14554,377
-164.46567,-42.393208,49
131.51442,66.78823,68
101.737526,129.11531,226
44.689793,124.281715,-1
-2.766128,52.031776,-1
54.532085,-132.75989,197
83.10469,116.46871,-1
143.89464,104.23608,60
-91.352036,28.998972,129
-71.75261,-48.73514,448
21.582075,-43.13331,391
47.669884,96.676636,-1
-66.08284,146.63658,117
113.26245,113.48978,-1
-150.36943,9.612588,162
44.612972,-12.296296,-1
88.21928,-19.455553,296
88.00848,-19.39634,296
-37.641106,-42.559288,432
2.7269528,129.29414,233
-5.9480147,97.17789,331
-37.55818,-77.4932,406
-60.436424,8.4228325,272
-63.924774,100.377266,89
73.39442,-4.3070555,396
-39.967438,12.832331,257
0.91513383,-173.4909,96
60.8867,-38.579395,439
-90.67516,80.623314,-1
139.1467,90.37613,61
30.176186,-71.161674,-1
-51.114616,-66.68661,-1
-89.41255,-73.968575,376
-60.44105,-41.83447,-1
-21.980482,-123.565025,66
10.317827,175.27444,1
33.709362,81.58655,-1
-79.81101,64.871254,240
73.84099,-42.92965,293
32.76777,-22.203695,468
-152.18906,-71.739456,10
-41.077614,-15.651847,237
-147.62503,15.201114,162
0.3839504,118.99299,234
9.21834,80.76036,332
-62.240135,-85.35437,-1
-0.77255636,-73.21382,-1
33.211517,95.357574,323
33.66863,94.16243,323
94.252594,127.08716,213
-130.54193,68.45821,169
-113.623314,-38.139847,92
56.62469,14.935823,465
5.1212373,19.593124,441
-164.04205,12.126167,162
0.107639894,7.205532,455
9.769309,17.850346,-1
-84.55543,117.40268,114
-127.14184,48.784416,177
-121.84805,43.78227,163
0.60386,-127.97851,343
-125.54157,-62.621784,-1
74.849724,-29.768347,297
-100.22987,-56.28113,218
-2.3431482,-175.53413,96
-55.11018,16.231735,-1
-26.925777,35.04662,263
5.5609746,8.318064,-1
2.571588,-47.020702,388
59.48321,36.638546,358
-81.82652,53.736286,239
-14.07978,122.68888,56
-129.3725,-66.63875,223
-29.824883,-5.1613317,356
9.670501,51.37875,-1
-34.31221,-5.3041687,356
-83.33483,-45.861557,448
51.163746,-42.651707,461
62.323963,-50.51527,292
-170.57312,-40.27202,-1
81.30765,-142.80457,-1
63.73295,98.663185,359
27.970026,130.77762,328
56.272022,27.972149,458
-47.806164,-74.62737,407
-62.079353,-130.53752,-1
-8.126806,16.263777,446
-87.047195,-38.291233,310
-65.326195,-50.41316,448
58.47653,-141.05191,190
70.83872,-137.82463,170
73.90447,-139.46228,170
2.1023495,46.996964,338
46.979156,4.83046,472
70.890884,28.367058,428
-126.394005,107.17403,18
-46.893692,133.52524,-1
-45.41088,-55.03615,453
104.72285,-72.58503,288
-132.01924,30.761845,175
-106.93527,72.7405,150
-65.459,142.2637,117
-42.63944,118.322105,-1
157.91109,26.94591,46
15.880269,173.9152,1
96.202965,117.414764,230
118.37863,31.336664,-1
40.5788,-140.38939,189
-134.8708,91.55731,-1
-117.08573,-98.338104,17
-21.501892,-150.80011,135
36.135708,73.55435,307
-89.092964,18.317049,132
109.728935,67.62481,203
8.1058855,105.91057,309
-39.75973,-26.180843,-1
18.536858,128.38698,334
18.62231,128.61919,334
105.66922,122.78899,-1
-11.172695,66.347984,324
38.5522,31.512056,471
-127.1886,54.92908,177
-127.17396,55.313087,177
1.8827195,20.78501,441
-166.18501,70.125275,125
133.59265,4.2121067,249
-134.73097,-24.044722,31
89.01584,106.89654,-1
-12.552973,9.743984,-1
-130.59308,-72.743576,224
78.44916,101.03763,-1
57.509323,22.747826,459
-84.20198,-27.49217,-1
131.08104,-10.475314,250
81.01235,130.50688,221
-130.40164,72.412735,169
-106.62627,96.98297,144
154.46484,-1.3065892,-1
27.954473,-108.02177,-1
-59.483807,-83.53408,464
51.920654,12.5084,465
106.387405,111.52303,229
166.92084,-34.853138,248
168.48875,-37.33224,248
-62.08528,-80.04879,464
26.831728,37.412445,-1
-9.849447,-68.6955,353
27.87772,41.271503,-1
102.3725,-91.18588,286
-17.220152,102.79973,185
-169.23439,76.758995,125
118.935234,40.768093,395
-162.14857,10.556864,162
86.349815,87.6878,101
99.465294,117.41024,230
-159.09705,21.7334,162
31.739862,4.684788,429
-121.59938,-30.610254,92
100.78817,-40.472572,-1
101.3444,-39.799286,-1
-123.904175,-2.3987894,93
-164.00328,68.84879,125
87.654724,56.636513,369
-12.582591,78.23574,-1
-113.56133,89.394005,-1
85.08552,-34.781364,291
-11.722011,-146.82632,135
-134.93063,-9.796908,59
140.91365,73.802795,-1
-78.23132,13.208689,261
-134.38515,82.78955,167
55.436592,89.20714,-1
-53.341557,54.69515,253
155.37434,89.339134,69
27.611652,17.583828,452
21.585331,73.666595,-1
84.218834,29.63226,-1
112.20917,-83.397316,289
-137.73138,58.728027,182
13.8884325,130.1621,-1
30.510569,12.4005575,-1
-37.471565,-72.142586,406
-58.062717,-112.710724,420
97.64775,91.19042,-1
-124.17185,41.64518,163
55.393826,69.84077,385
105.7566,28.86777,-1
-10.944417,14.398941,445
12.576207,125.61781,-1
-166.05122,79.39551,125
36.78431,84.71419,311
-67.98165,-133.30882,-1
-85.63547,-100.5898,409
-86.0964,-101.23291,409
135.57353,-2.1703131,249
22.332273,136.32582,335
37.033436,126.50305,322
24.745464,-54.959133,-1
82.18712,126.79186,-1
38.80987,24.617533,471
-111.95323,-79.23882,199
-34.995354,-99.16939,-1
51.184635,-15.611922,474
-162.11377,74.84484,125
-1.7104946,6.965479,455
26.339634,-24.715244,-1
80.38263,87.99676,101
53.599766,59.15778,386
20.218605,-0.32028413,429
-26.677923,83.44598,244
-82.1305,63.37223,240
57.292217,-56.950848,292
139.83809,-56.793488,112
-68.414345,53.61974,236
39.28868,43.100163,471
-135.14215,83.73433,167
124.22035,26.883116,-1
18.437443,-24.098011,467
111.04415,126.12338,211
77.09055,141.34909,-1
-110.574905,-32.626823,92
100.35755,114.47616,-1
35.08738,-17.125225,468
11.3106575,101.02903,327
60.91711,82.31961,384
106.65413,-32.226208,-1
116.14729,33.66682,398
-39.63894,52.383427,-1
-63.86663,-98.291916,381
-120.91334,-11.555189,94
127.279045,-81.69193,241
-142.32106,35.791286,-1
54.94893,78.79909,384
54.10818,77.68148,384
54.337402,80.174904,384
54.332817,80.17918,384
55.1796,78.45585,384
144.79828,-51.95456,112
-140.34323,-37.86687,26
111.191345,14.169546,400
16.834116,-51.667892,391
-89.49111,-97.736855,409
-3.2572062,141.1957,39
-82.219666,-71.46097,-1
34.53161,-7.9265623,466
-34.27865,-60.233902,450
-40.40355,61.695213,193
26.126373,-125.43821,-1
89.4387,110.95576,231
-35.8252,151.16371,86
-71.73603,-85.416245,457
-152.16457,-34.529926,-1
85.41477,129.56038,-1
147.19809,84.6151,70
-69.64922,-91.03402,457
12.533035,-196.64288,3
13.259857,-196.43858,3
-70.659065,-104.30323,-1
15.557416,-24.198912,-1
-2.4981916,-138.08536,-1
-11.094697,-66.956985,353
112.03678,-71.97906,-1
59.09224,-114.07259,179
-109.55267,-62.744694,218
-80.596924,140.79263,-1
102.184875,-91.15633,286
-66.063286,104.68615,-1
-51.917004,123.37064,109
-24.364958,-108.567566,-1
-70.390755,34.81026,254
-30.863972,-137.4669,84
-112.22919,-31.600348,92
-124.93497,41.172413,163
33.518543,13.1245775,-1
47.976463,-44.10781,461
-32.976643,61.09886,269
115.736336,-36.25197,387
11.4304085,-53.012184,391
12.219764,68.94851,318
-98.88399,-44.30247,-1
159.61795,-18.091232,248
-169.11935,-36.42781,48
-169.37521,-35.993977,48
89.572174,-52.150345,245
-55.483242,-77.73772,462
-71.08081,-14.942432,284
145.54991,7.3373294,141
-52.07729,117.46124,-1
106.95091,74.98213,-1
83.90651,-106.27362,142
8.270969,-35.664303,388
-34.75332,-117.12692,315
54.36569,11.1681595,465
-43.409035,64.82878,193
115.41909,-79.513565,289
-35.760303,-113.81637,-1
-78.70107,-53.486885,448
43.8754,90.84617,-1
74.31276,132.74095,220
-56.023205,55.766594,253
-5.6702266,149.90475,40
84.52432,-37.622623,291
-44.234066,86.46416,130
-21.775568,-155.84178,-1
-161.72192,82.432106,125
30.195705,82.542854,-1
1.3435137,-47.492493,-1
-23.369902,20.583117,271
98.83129,105.38606,229
-25.011803,170.41925,14
-175.06612,-29.17125,-1
-103.65636,35.17263,-1
111.32333,-120.46906,22
38.729504,-110.2154,-1
-39.601845,-9.337518,268
-143.75995,43.91648,153
120.05248,40.440426,395
27.228327,3.4796712,-1
47.383472,18.465261,-1
17.793177,-107.683235,341
-16.899189,14.683473,-1
63.30408,96.29371,359
-2.9326384,-172.96196,96
17.550316,-42.868168,390
146.76872,7.630641,141
-87.95692,45.60366,102
-8.051987,-36.549015,-1
-64.82716,91.431984,89
-133.70692,-89.41938,6
-134.21405,-89.33347,6
-83.03086,53.13047,239
-84.20804,63.20807,240
-26.828335,8.121956,270
88.59029,-52.85725,245
76.475136,124.83651,222
76.51607,126.55114,222
45.08556,-15.540077,-1
84.66585,52.84349,369
-4.076819,144.30186,39
27.076498,101.723755,-1
177.9109,22.495047,43
24.289795,140.59763,335
-10.17809,-128.75883,342
-21.55086,105.587,185
128.3353,-29.196396,-1
-35.872967,75.53387,274
-117.29635,-99.385185,17
-5.7404857,-95.002625,355
-159.61632,-36.591877,45
29.836662,139.2263,-1
-62.32944,154.41156,116
111.21692,126.675934,211
134.26521,88.91789,61
2.7613037,129.64441,233
87.18474,133.62769,217
33.56503,-96.20165,-1
145.34898,7.5422354,141
126.15261,75.477295,64
134.75914,3.8160036,249
9.6216135,-18.2389,-1
43.35181,68.94485,308
-2.8034968,66.19258,324
170.36458,60.00585,15
170.91469,60.550987,15
-106.79966,-128.76756,12
41.472897,7.7514935,470
-133.15503,-66.76162,-1
63.40563,87.217705,-1
56.48869,26.382933,458
-27.187572,-48.981606,433
-89.283295,116.11523,114
114.171364,-1.6881188,-1
-145.80435,57.265713,180
-146.03679,57.05591,180
-137.217,42.455387,153
-32.65895,-28.502346,-1
56.669247,-143.7813,190
81.519905,33.032593,-1
130.83653,44.872467,50
131.16518,45.584045,50
87.12884,141.19167,208
114.0187,-60.208473,295
43.239647,39.31438,-1
-48.93609,-57.85866,453
14.990842,-42.387554,390
-16.16377,-37.77633,-1
-43.52284,37.578247,-1
9.508473,42.261566,337
11.936297,-16.859732,427
-17.371794,-32.64052,438
40.97453,-71.46814,-1
-70.61609,-70.09604,463
-165.74683,-44.28047,-1
-5.6583686,141.99432,39
75.68077,26.988636,-1
-60.721096,63.40688,253
-112.96598,82.9743,143
7.8753247,-28.332472,-1
-55.669403,-16.183456,284
63.02954,-28.594894,281
-157.08891,-7.885111,38
40.236797,140.64215,317
-76.019,31.7955,254
-68.45638,36.32876,254
-145.09314,7.280095,161
54.214165,20.925575,459
1.9214281,-77.45299,-1
39.21709,-141.13258,189
-9.611644,189.48685,8
0.6070953,-132.68279,343
3.643091,48.164146,338
-109.611084,-111.09721,13
-109.612076,-111.09133,13
71.89191,-37.025234,293
4.80016,32.289692,-1
88.10739,-44.392265,246
-130.28513,80.3861,167
-106.71074,69.80594,-1
35.226044,-114.289764,-1
-101.587036,-6.571412,128
111.20211,46.343723,-1
80.07669,-41.78394,291
-32.98381,-7.571963,356
-58.199123,-51.62247,-1
65.62795,-53.733147,292
-54.95078,-90.03424,422
19.848537,87.68156,330
146.36241,-15.091458,248
-67.32268,124.25522,120
18.364445,-150.0169,57
88.085815,54.763,369
10.399203,83.102684,332
94.105125,112.60033,230
-144.64197,46.886852,153
145.24979,-56.2124,112
33.880657,-102.816185,414
-92.61175,45.21218,102
-10.483458,-69.26607,353
-71.73605,-85.92338,457
24.921307,-29.100214,-1
-30.011593,45.95623,277
9.938102,-128.72296,344
-19.334354,-95.132744,355
-57.15306,-44.246876,449
-60.990356,117.94367,-1
8.501763,-109.167656,341
-12.3029,-126.3491,342
112.934425,25.935791,-1
-72.47827,8.249168,273
25.062622,88.65615,-1
-12.726771,-130.19757,342
-27.04159,-157.8405,-1
33.531334,-132.02061,189
154.23264,82.65098,70
54.81156,-68.6835,-1
41.90506,-98.78493,416
22.937744,-20.266861,-1
62.303562,-133.25894,-1
-86.48461,-80.30023,376
-52.869335,-33.586174,449
46.700165,5.552641,472
-106.54362,126.68496,-1
-103.48165,-66.840256,-1
93.75527,-2.516877,419
32.454662,-83.9017,383
74.12498,24.822351,434
88.206245,19.629156,-1
65.44274,57.01505,-1
-14.992495,7.0576377,425
-13.3561,-54.283485,348
67.8025,-1.0732049,-1
108.89963,-23.956888,402
112.18592,-121.10214,22
89.58528,-67.79199,299
5.4343123,-42.10775,388
45.905743,-138.97034,196
106.66749,81.480385,195
-26.666428,-35.00453,-1
-48.605797,-78.5875,405
-92.27063,-12.420198,212
53.218468,-87.00602,415
-60.53727,-58.791264,-1
-6.9395285,-0.8124814,454
-78.128876,-125.36555,403
-12.826792,-92.55856,355
-23.692953,-89.25249,355
131.58034,-33.84574,378
-87.845436,111.31955,114
-87.394455,110.5968,114
-48.490208,130.93083,-1
32.569885,-30.391193,468
-2.010799,159.44878,41
6.5816855,-144.09225,121
128.75581,-85.038925,241
-131.7536,-45.905045,51
-81.69219,-120.00748,-1
-69.259384,-89.3851,-1
-90.57124,-114.27912,409
-65.43384,-116.11923,403
-48.889107,2.580442,262
-22.965466,155.71951,30
-51.41604,-43.973503,449
49.971733,61.21055,386
-33.566746,-104.70659,-1
6.6411657,-52.393196,312
-160.39462,-36.039173,45
52.50255,-157.69582,155
156.07014,-9.053335,248
98.82534,50.559525,209
-108.36852,-59.87492,218
86.92948,64.72534,-1
-117.5093,94.42603,144
-66.18837,55.948208,-1
38.373604,-3.756692,466
65.33032,-11.135222,-1
46.911034,-109.97443,361
-153.78673,-4.9734244,37
-4.65712,158.61299,41
105.65299,-132.27351,22
-3.5850446,-5.668523,436
-3.565978,-6.755432,436
121.03172,-54.00551,295
36.78307,-33.53392,-1
-23.361012,-98.03974,-1
-0.035596695,-26.871124,426
-31.150408,-79.07136,-1
7.2718787,-79.586235,-1
-2.1088078,-17.706305,424
-53.889435,-17.368807,284
162.79749,-14.138183,248
165.12918,-25.732393,248
94.81242,-37.136116,290
-80.39001,-54.04991,448
36.796127,-64.75882,-1
-103.4079,35.072002,-1
93.052895,-48.1409,245
29.624237,-20.115728,-1
-81.1957,-116.051315,409
3.5777638,0.16125225,-1
-112.58316,36.134457,-1
34.508827,86.83481,311
34.384495,86.76768,311
-127.60573,103.346146,18
-15.690747,129.66661,56
171.80132,20.066164,-1
72.41347,-15.238294,336
72.36012,-15.125053,336
-84.49039,-99.01646,409
-99.66997,60.310413,104
57.879013,115.91716,305
-113.29221,-30.473738,92
169.1493,-36.767483,248
-5.1943,88.86302,331
134.12189,-24.161417,-1
-4.555762,-78.84691,352
-111.03823,-38.35403,92
24.01719,-63.581158,-1
39.30089,-67.14897,-1
-53.735455,-72.14576,-1
-110.37534,30.494488,156
-109.94291,29.894352,156
-141.37688,49.59291,-1
-148.93817,35.73121,176
-139.31967,-36.87255,26
66.38873,-6.9700866,-1
-147.28842,105.71741,11
111.990135,21.987902,-1
-14.950363,23.874783,-1
119.55292,39.14268,395
-67.461784,162.04996,58
-94.97255,148.92575,105
61.918568,37.977413,358
-57.39507,-45.11869,449
66.92735,-95.04719,294
-73.20812,-129.1253,403
-72.63895,-118.391624,403
-154.15761,30.04244,162
-169.58075,38.698143,148
-177.50925,-20.624475,25
-118.984985,-28.60298,92
-160.08011,-10.928335,38
25.283142,59.406612,-1
-10.105667,65.07319,324
22.866962,144.99042,-1
132.15672,-9.57569,250
-61.55538,1.9506257,-1
-61.222176,1.9759728,-1
-39.34035,150.49245,86
-18.344713,121.92189,54
66.9739,73.71199,-1
26.825472,-21.89257,468
26.843887,-21.844208,468
19.897854,24.331266,451
42.254513,31.533596,471
26.050013,-92.4808,-1
132.3712,91.37644,61
-50.537216,-54.785778,453
97.58771,-20.882168,-1
93.039536,-35.30957,290
12.829182,-37.14849,388
8.497368,135.5385,-1
133.10397,-82.07509,241
19.001211,-41.11898,390
3.7648973,108.46745,-1
48.433426,-140.8973,196
54.798103,133.1461,53
-5.4292784,2.250813,454
88.88386,12.427246,-1
-161.19301,43.104626,165
-13.887064,-53.291943,348
109.07886,62.09913,198
109.02418,62.146595,198
5.2229757,67.707184,318
9.651266,136.77649,-1
-107.79303,-45.54097,-1
15.314215,97.5372,-1
13.959213,-12.65126,-1
57.81884,-30.22269,-1
-19.733812,108.505585,185
-16.498245,-94.89414,355
61.425972,42.732903,358
-104.10541,75.59022,150
36.052063,21.691164,-1
149.19987,83.23416,70
-4.5957546,-125.788506,343
81.28634,23.938978,-1
11.105032,89.520645,-1
88.2129,-103.10982,142
151.4557,-55.85912,112
150.77809,-58.4219,112
24.253046,-66.39269,377
-18.870922,141.53831,52
-166.24525,35.250164,149
